imageCategory,imageUrl,publishedDate,quote,vol
醒来,http://image.wufazhuce.com/Fjc4eKa92DQSdPpxT_58gh8mSwNX,18 Dec 2016,时间并没有抚平一切的能力，它只是将你轻巧地揉捏，使你渐渐相信，有些事真的只是年少轻狂，与爱恨无关。也使你恍然大悟，那些年所付出的努力，只是对未知世界的乞求和排解寂寞的方式，而不是拼了命去实现的梦想。是，你又长大了一点点，看透了一点点，也渐渐，庸俗了一点点。,1534
执子之手,http://image.wufazhuce.com/Fr1X2CXhFyRNRycalMIxl5iGHucm,19 Dec 2016,得到，就是失去的开始，如果没有遗憾，大概是没有真的活过。,1535
Pulp Fiction,http://image.wufazhuce.com/FlzdtWK63tXQrOeKSAjQaQZ8Dor3,20 Dec 2016,与其热闹着引人夺目，步步紧逼，不如趋向做一个人群之中真实自然的人，不张扬，不虚饰，随时保持后退的位置。心有所定，只是专注做事。,1536
雪行,http://image.wufazhuce.com/Fmzd5RmURLXvHG3PD4_IzvGya-79,21 Dec 2016,年龄就好像耕地，事物的本质会逐渐被挖掘出来。可是只有当时日已过，我们已无力作出任何改变时，我们才拥有智慧。我们似乎是倒着生活的。,1537
无题,http://image.wufazhuce.com/FjnW9qxW4FR7CvByjxsXdts39X0U,22 Dec 2016,你告诉我，世间真正美好的爱情，是两个人坦诚相待、赤裸相见。可我觉得所有爱情都是由秘密组成的。,1538
Desire,http://image.wufazhuce.com/FoWrJ8rYbTuD4gFChugWxGVW7g4Z,23 Dec 2016,你要承受你心天的季候，如同你常常承受从田野上度过的四时。你要静守，度过你心里凄凉的冬日。,1539
绘画,http://image.wufazhuce.com/FlODdFdxiZxNTeo2a18e1UxCE4zH,25 Dec 2016,对有些人来说，生活就是不断破墙而出的过程，而对另外一些人，生活是在为自己建起一座座的围墙。,1541
摄影,http://image.wufazhuce.com/Fq11VnI8TPT3u2aBB2X7rC4QLbAN,26 Dec 2016,好多人在说自己孤独，说自己孤独的人其实并不孤独。孤独不是受到了冷落和遗弃，而是无知己，不被理解。真正的孤独者不言孤独，偶尔作些长啸，如我们看到的兽。弱者都是群居着，所以有芸芸众生。,1542
绘画,http://image.wufazhuce.com/FjNjWIP7JmptRcRgC4noSpunAlLi,27 Dec 2016,我经常有那种感觉，如果这个事情来了，你却没有勇敢地去解决掉，它一定会再来。生活真是这样，它会一次次地让你去做这个功课直到你学会为止。,1543
摄影,http://image.wufazhuce.com/Fs03a9y2LE2qKAv5QBePAqfAMWne,28 Dec 2016,你说甜蜜的生活里有脏东西，可在生活里那就是甜蜜。,1544
绘画,http://image.wufazhuce.com/FqF5a8qJSKamOc0Ep_0JmZHGPDmf,29 Dec 2016,物质愈丰裕，我想要的却愈少。许多人想登上月球，我却想多看看树。,1545
绘画,http://image.wufazhuce.com/Fo0gEMIY3zdfb1ZO_zz2c2y0Eoxt,30 Dec 2016,对每个人而言，真正的职责只有一个：找到自我。然后在心中坚守其一生，全心全意，永不停息。所有其他的路都是不完整的，是人的逃避方式，是对大众理想的懦弱回归，是随波逐流，是对内心的恐惧。,1546
摄影,http://image.wufazhuce.com/FtVdkYxrDiJQxshNxk3SSoLX0PAG,31 Dec 2016,勿让未来惊扰你，你终归抵达未来，若你必将抵达，请保持你现今拥有的理智。 永远去走捷径，自然之路即捷径。 想象不止，你便思想不止，因为心灵是由想象上色的。 人们为了彼此来到此世，要么理解他人，要么忍受他人。,1547
伦敦的市集,http://image.wufazhuce.com/FrCtWkatnbmlTVPA_OhszNpjnH7h,24 Dec 2016,眼睛看不见那遮盖着世界的大幕，不管有多大力气的人，不，即使全世界的大力士一起上，也是拉不开的。只有信赖、想象力、诗、爱、爱情，才能在某一个时刻，把它拉开，看到大幕后面的、无法形容的、美好的、闪闪发光的东西。,1540
绘画,http://image.wufazhuce.com/FlVkKVdonQ_IT9QryyDb93TtNkUm,2 Jan 2017,一个人的孤独不是孤独，一个人找另一个人，一句话找另一句话，才是真正的孤独。,1549
摄影,http://image.wufazhuce.com/FsDTiB7Y7efGEMdkHtmBtjBc-nBR,3 Jan 2017,和一个人最深的交流，用心看他画的画听他作的音乐读他写的诗，非要吃一顿饭不可，是为什么呢。他又不擅长吃饭。,1550
绘画,http://image.wufazhuce.com/FpCXejX07htepe3zhs4dbWqijR0o,7 Jan 2017,有一种美的东西，当人们接触到它的时候，往往感到一种惆怅。意境就是如此。,1554
摄影,http://image.wufazhuce.com/Fu4bn282zMmxa7sDkggez44BSRyQ,5 Jan 2017,生命是在低谷里孕育出来的。它随着古老的恐惧、古老的欲念、古老的绝望一直吹到了山顶。我们之所以必须一步步走上山，就是为了可以坐车下山。,1552
摄影,http://image.wufazhuce.com/FvbM4weIL46OxkTTCEZ2fcAEoQzd,4 Jan 2017,浚河和清河流着同一种声音。自由并不慈爱。没什么是完整的，没什么是完结的。没人告诉我这些，但我知道它就在戈登大道上。我头上的欧夜鹰飞离栖树，去与它的朋伴会合，在滤洒下的月光中，我瞥见它尾羽的白色条纹。微笑邀人加入幸福，但它们没有透露是哪种幸福。在人类的属性中，永不缺席的脆弱，最为珍贵。,1551
绘画,http://image.wufazhuce.com/Fn11Eb8flP71OsP11sR7ie9GhMT7,10 Jan 2017,人之一生，必须说清楚的话实在不多。,1557
绘画,http://image.wufazhuce.com/FgV1sJRhHYefN8FNRkJJIXpKbI97,8 Jan 2017,许多人相信，没有注定的人生，所有的事基本上是一连串的巧合。然而，即使抱持如是信念的人也会有这样的结论：在生命中的某一段时期，当他们回头审视，发现多年来被视为巧合的事，其实是不可避免的。,1555
摄影,http://image.wufazhuce.com/FnQISWSxWcKGYIAKvSy-ALWA1DWd,1 Jan 2017,青春千般好，也好不过金色阳光下，带着青草香气的无知，风吹雨打要抗过，江河湖海要闯过，既不害怕未知的将来，也不憎恨某一部分的自己。,1548
绘画,http://image.wufazhuce.com/FvHaHadkij1VT_WznjrDzHQbu_r3,6 Jan 2017,爱的可贵经验，就在于从某一瞬间的偶然出发，去尝试一种永恒。,1553
剧照,http://image.wufazhuce.com/FmehwDNL7Ob24ljkuozTvLSsKwqe,9 Jan 2017,我遇到过很多人，有人让我发烧，我以为那是爱情，结果烧坏了所有；有人让我发冷，从此消失在生命里；有人让我觉得温暖，但也仅仅是温暖而已；只有你，让我的体温上升0.2℃。,1556
摄影,http://image.wufazhuce.com/FsOf0fmrsB47K_T4Olt91LCX68xM,11 Jan 2017,人的境遇是一种筛子，筛选了落到我们视野里的人和事，人一旦掉到一种境遇里，就会变成吸铁石，把铁屑都吸到身边来。,1558
绘画,http://image.wufazhuce.com/FsYBI3WvESvRzE-fm1rGTJUPNKBa,12 Jan 2017,世界就是这样，笑个没完没了。每个人都会干蠢事，可在我看来，最蠢的莫过于从不干蠢事。,1559
摄影,http://image.wufazhuce.com/FvN_7vufgu23MHRTVVmuPi2ddMr4,13 Jan 2017,"人生空虚；有点爱，有些仇，还有互道早安；
人生苦短；有点希望，有些梦想，还有互道晚安。",1560
绘画,http://image.wufazhuce.com/FrcCVf0oCKWM9aZ1lgiCy_zuRJ4K,14 Jan 2017,"恋爱时脱口而出的诺言，都是真心的，
如同季节到时，树梢结成的果实那么真。
只是你也知道，
果实从离树的那一瞬就开始快速迈向过期，
若没能及时吃掉，
再怎么香的果，都会变得腐坏难闻",1561
绘画,http://image.wufazhuce.com/FmtibarNXpg9WaM0WN8p7vEapa4d,15 Jan 2017,很多人说爱情是没有缘由的，或许情况恰恰相反，每一个爱情的诞生和失去都是有根据的，只是它太小，太日常，太不浪漫，太不刺激，让习惯轰轰烈烈的大多数人没能察觉到罢了。,1562
摄影,http://image.wufazhuce.com/FuJcg1OfyPvuiMkOaaxMc0lxECvm,16 Jan 2017,"生活，是一个叹号和一个问号之间的犹豫。
在疑问之后则是一个句号。",1563
摄影,http://image.wufazhuce.com/FnFWkQ68uqyJiwejuG9Hk9TP9QNy,17 Jan 2017,我心里一直都在暗暗设想，天堂应该是图书馆的模样。,1564
摄影,http://image.wufazhuce.com/FpeeahZfIZpmOAMqPnPzjy_SF6zJ,18 Jan 2017,接受一切，然后悲剧就消失了；或者至少，悲剧变得不那么沉重了。而你就在那里，在这个世界无拘无束地前进。,1565
摄影,http://image.wufazhuce.com/FiChkxlVQB4LAe_ZYUihuy4b0tt9,19 Jan 2017,哪种比较孤独？是活在自己的世界里，谁也不爱，还是心里爱着一个人，却始终无法向爱靠近？,1566
绘画,http://image.wufazhuce.com/FjJ35of2OYJPcENp_HOZB5TReV_z,20 Jan 2017,长大后再也没有勇气跟很欣赏的人说，我们别做普通朋友了，做特别好的朋友吧。越珍惜，越小心翼翼，小火慢炖，选择最不露声色的方式陪伴和注视，与任何一个漫不经心的熟人无异。因为成人世界里，真心总是显得那么吓人和不合时宜。,1567
绘画,http://image.wufazhuce.com/FrPZzGm3l35WVydDuNeIi6U9szLA,21 Jan 2017,爱情最折磨的不是别离，而是感动的回忆，让人很容易站在原地，以为还回得去。,1568
摄影,http://image.wufazhuce.com/FuoV5winDvkOWBh0YfT2oHyE7IjF,22 Jan 2017,我必须承认，生命中大部分时光是属于孤独的。努力成长，是在孤独里可以进行的最好的游戏。,1569
绘画,http://image.wufazhuce.com/FiJr_dW234W67_DC00w3hV32fFQt,23 Jan 2017,真正的孤独是别人根本不知道你的存在，而你一直以为你在他们之中。,1570
剧照,http://image.wufazhuce.com/FhmTsz6NEDXR2mi2tox_kCQn8GQn,24 Jan 2017,当我的光曝在你身上，重逢就是一间暗室。,1571
插画,http://image.wufazhuce.com/FtMpTXoLTHxDMF0Dt7YKWrnvdwe9,25 Jan 2017,人一旦步入青年时期，就知道什么是自己的天命了。在人生的这个阶段，一切都那么明朗，没有做不到的事情。人们敢于梦想，期待完成他们一生中喜欢做的一切事情。但是，随着时光的流逝，一股神秘的力量开始企图证明，根本不可能实现天命。,1572
摄影,http://image.wufazhuce.com/FltFsRO3TlkN6YLg5ngrO4EYu7xO,26 Jan 2017,"假如有人问我的烦忧, 我不敢说出你的名字。",1573
绘画,http://image.wufazhuce.com/FhaM-6ypAHCOizbl7uz8G2T8FJ7C,27 Jan 2017,所有和你爱过的人有关的城市都会变得特殊，你初次来到，而那个人无处不在。,1574
摄影,http://image.wufazhuce.com/FghLQ_bbDJ-bsoyczLCoVwY6gPYI,28 Jan 2017,所谓乡愁，对我而言，大多时候只是某种童年的味觉。 记忆中的那些口感，在被岁月发酵后往往形成经久回味的芳馥，于只身远游的路上，时时诱发你“不如归去”的念头。,1575
绘画,http://image.wufazhuce.com/Fs1-AoDnb-YLt6pK5ue8W5sOkEzN,29 Jan 2017,一旦别人问起自己想要什么，那一刹那反倒什么都不想要了。,1576
绘画,http://image.wufazhuce.com/FiQ5cB3xUp3EaK508rIbmlypbx-6,30 Jan 2017,跟你在一起的时光都很耀眼。因为天气好，因为天气不好，因为天气刚刚好。每一天，都很美好。,1577
摄影,http://image.wufazhuce.com/FnKp7ffcEJV9nWRZbq3kQBWKD1ZL,31 Jan 2017,我再也没有像那天一样，怀有满格的耐心与焦灼，去矛盾地等过一个人。后来所去见的人，每一面都顺水推舟，稀松平常。所以再也体会不到，溺水之人被捞上岸，呼吸到第一口空气时的那种存活感。幸与不幸，都是你。,1578
插画,http://image.wufazhuce.com/FmjuINoOUaLFrKdKa3OH6UxAv0k8,1 Feb 2017,"“我偏爱写诗的荒谬，胜过不写诗的荒谬”。
我也有偏爱，我偏爱沉默；偏爱距离；偏爱笨拙的善良；偏爱各不相欠；偏爱慌张的破绽，胜过圆滑的完美；
偏爱，小部分人。",1579
摄影,http://image.wufazhuce.com/FqbKlb6IJbx75T6B6cNaaD_HkuEO,2 Feb 2017,年轻时，我会向众生需索他们能力范围之外的：友谊长存，热情不减。如今，我明白只能要求对方能力范围之内的：陪伴就好，不用说话。,1580
插画,http://image.wufazhuce.com/FgPjI52_F9Smodv8bFj8Gp_Whpyc,3 Feb 2017,体面和忙碌的单调，是所有单调中最为糟糕的一种。单调不是无所事事百无聊赖所带来的一种病，而是感到没有什么事情值得一做时，更为麻烦的一种病。,1581
摄影,http://image.wufazhuce.com/FoBC6C3VoxhKqSrXQNfMZoAudtZf,4 Feb 2017,如果命运没让你大笑，那是因为你根本没弄懂那笑话。,1582
插画,http://image.wufazhuce.com/FitzrtpKTV_d5KC6ZWG2aiTWKstW,5 Feb 2017,删除我一生中的任何一个瞬间，我都不能成为今天的自己。,1583
插画,http://image.wufazhuce.com/FlhrpfFmpWUDKvMmTJCCnWD_yoMl,6 Feb 2017,快乐的时候不要想以后，痛苦的时候多想想将来。,1584
剧照,http://image.wufazhuce.com/FpOpF7CrpuALN4eBk5ATtZSkgUPu,7 Feb 2017,有些人选择看到这个世界上的丑恶，那些无秩序的混乱。我选择看到美好。,1585
绘画,http://image.wufazhuce.com/Flf0Zw2T2JnzIFjOMqwBC95zMrf4,8 Feb 2017,不是因为身边没有人而寂寞，而是因为身边没有某个人而寂寞。,1586
摄影,http://image.wufazhuce.com/FnrnxOi_H6VHUeH0ePdgig1t29qE,9 Feb 2017,春天应该暗恋一个人。夏天就和他私奔。秋天应该想念一个人。冬天就把他埋葬。,1587
插画,http://image.wufazhuce.com/FmfzQnAZqSI3a1DfEIGZcitCypM5,10 Feb 2017,我愿意与世界握手言和，温柔地向世界妥协。或许是目睹了生死才能恍然大悟，自己有多么想要遇见一个人，原则没有那么重要，底线也没那么死板，妥协也不代表软弱。让自己松弛下来，才能从沉重的过往中解脱自己。,1588
绘画,http://image.wufazhuce.com/Fols12YuADCnC3P3KRmJyUTWgxKd,11 Feb 2017,爱源自好奇和期待。你给了对方感到舒服的一切，满足了对方的所有期待，成全了对方的全部好奇，对方怎么对你忐忑心跳，为你显露出的一点好意而惊喜欢欣，对你意犹未尽？可是我如果爱啊，总喜欢付出。性情再酷，也愿意在爱中黏糊糊。,1589
绘画,http://image.wufazhuce.com/Fr7p700omX5Qcr6iUBEOvOKT6O7M,12 Feb 2017,正是“要做有趣的人”这一追求的广为流传，使世界上多了好多无趣还很努力的人。,1590
摄影,http://image.wufazhuce.com/FsKySpQpwE6dr_vroSKowI_yG2_3,20 Feb 2017,快乐是吞咽的，悲哀是咀嚼的；如果咀嚼快乐，会嚼出悲哀来。,1598
绘画,http://image.wufazhuce.com/FtOBxmRaMHptZ1229z7wekw4fTcR,14 Feb 2017,缘分，还有时机，不是自动找上门的偶然，是带着恳切的盼望做出的无数选择。创造的奇迹般的瞬间、毫不迟疑的放弃和当机立断，才制造出了时机……我应该鼓起更大的勇气，搞怪的不是时机，而是我数不清的犹豫。,1592
摄影,http://image.wufazhuce.com/Fo3v7Rof9UKWWzRW9CxsTbIktkkB,15 Feb 2017,时间如此坚定又稳当地疾驰，却是狂野疾驰在所有钟表刻度之外。改变一生只需要那么一点点时间，领悟那改变却要耗费一生。,1593
绘画,http://image.wufazhuce.com/Fmq7GVWiZWdZNjLYMxJ0xWmtx8pq,16 Feb 2017,你知道比悲伤更悲伤的是什么吗？是空欢喜。,1594
绘画,http://image.wufazhuce.com/FjFd-qJwuuA6zseDSfjjINUrFbnc,17 Feb 2017,面对生活，你已经疲惫得没有力气再生气了，再愤怒了，再咬牙切齿了。什么都没有了，没有挣扎，也没有恨，心里什么都没有了，只有一片空，这才是真正的绝望。,1595
绘画,http://image.wufazhuce.com/Ft8cR51WLpvUaIa24oA_RMl3-ktn,18 Feb 2017,爱情，首先是一种本能，“要么生下来就会，要么永远都不会”。,1596
摄影,http://image.wufazhuce.com/FrdTNnV41ygIVkXC2kELpVUSiT7t,19 Feb 2017,每一个人，我想，都有自己的怪癖。但是为了要保持正常，符合世界的眼光，他们克服了这些怪癖。因此，也毁掉了他们的异禀。,1597
摄影,http://image.wufazhuce.com/FlJsU8_RqwwyzakPjoBaoem0tPEG,13 Feb 2017,"人生就像一面双面镜
你很努力
成为镜子对面的旖旎
我很庆幸
成就镜子这面的自己
囿于镜间，又存于时光
奔于路上，却不固现状",1591
绘画,http://image.wufazhuce.com/FgBW19KVTwP3KPxEaVfJoWihjA7K,21 Feb 2017,假如一味从自己的观点出发凝望世间万物，世界难免会被咕嘟咕嘟煮干。人就会身体发僵，脚步沉重，渐渐变得动弹不得。可是一旦从好几处视点眺望自己所处的立场，换句话说，一旦将自己的存在托付给别的体系，世界就会变得立体而柔软起来。人只要生活在这个世界上，这就是具有重大意义的姿态。,1599
